                     1 -5.564300500360058E-002
                     2 -4.059044186172699E-002
                     3 -2.718290333387812E-002
                     4 -9.704016181940757E-003
                     5  1.255963726118020E-002
                     6  3.933656912438166E-002
                     7  7.044745651158432E-002
                     8  0.105783872695547     
                     9  0.145277867921437     
                    10  0.188885952096508     
                    11  0.236579727331282     
                    12  0.288340056119175     
                    13  0.344153408419852     
                    14  0.404009606789097     
                    15  0.467900444748068     
                    16  0.535818834806244     
                    17  0.607758284093861     
                    18  0.683712588862225     
                    19  0.763675685841390     
                    20  0.847641614512074     
                    21  0.935604548439004     
                    22   1.02755885826849     
                    23   1.12349917783468     
                    24   1.22342045636858     
                    25   1.32731799055729     
                    26   1.43518743768990     
                    27   1.54702481462774     
                    28   1.66282648777447     
                    29   1.78258915800109     
                    30   1.90630984280943     
                    31   2.03398585683015     
                    32   2.16561479106635     
                    33   2.30119449113430     
                    34   2.44072303483247     
                    35   2.58419870948637     
                    36   2.73161998959295     
                    37   2.88298551526979     
                    38   3.03829407195035     
                    39   3.19754457165159     
                    40   3.36073603606856     
                    41   3.52786758162526     
                    42   3.69893840654301     
                    43   3.87394777993595     
                    44   4.05289503283880     
                    45   4.23577955106107     
                    46   4.42260076970519     
                    47   4.61335816913703     
                    48   4.80805127223036     
                    49   5.00667964262700     
                    50   5.20924288382979     
                    51   5.41574063889193     
                    52   5.62617259052324     
                    53   5.84053846142647     
                    54   6.05883801470495     
                    55   6.28107105421489     
                    56   6.50723742474701     
                    57   6.73733701194920     
                    58   6.97136974192859     
                    59   7.20933558049593     
                    60   7.45123453202457     
                    61   7.69706663792875     
                    62   7.94683197477303     
                    63   8.20053065203995     
                    64   8.45816280960068     
                    65   8.71972861493099     
                    66   8.98522826012865     
                    67   9.25466195879699     
                    68   9.52802994283958     
                    69   9.80533245924183     
                    70   10.0865697668834     
                    71   10.3717421334399     
                    72   10.6608498324125     
                    73   10.9538931403446     
                    74   11.2508723342318     
                    75   11.5517876891819     
                    76   11.8566394763165     
                    77   12.1654279609516     
                    78   12.4781534010368     
                    79   12.7948160458783     
                    80   13.1154161351128     
                    81   13.4399538979454     
                    82   13.7684295526121     
                    83   14.1008433060631     
                    84   14.4371953538409     
                    85   14.7774858801220     
                    86   15.1217150579068     
                    87   15.4698830493279     
                    88   15.8219900060503     
                    89   16.1780360697413     
                    90   16.5380213725830     
                    91   16.9019460378175     
                    92   17.2698101802913     
                    93   17.6416139069873     
                    94   18.0173573175365     
                    95   18.3970405046891     
                    96   18.7806635547335     
                    97   19.1682265478690     
                    98   19.5597295585071     
                    99   19.9551726555230     
                   100   20.3545559024338     
