                     1 -0.245121668717196     
                     2 -0.125552896530664     
                     3 -8.084921930393536E-002
                     4 -5.618339325208255E-002
                     5 -4.013916968583286E-002
                     6 -2.347931167847677E-002
                     7 -1.939097250461674E-003
                     8  2.443324058607946E-002
                     9  5.533666337372513E-002
                    10  9.060193543974622E-002
                    11  0.130129310529992     
                    12  0.173855356991452     
                    13  0.221737049071477     
                    14  0.273743532745565     
                    15  0.329851620767665     
                    16  0.390043240841927     
                    17  0.454303940983182     
                    18  0.522621966281807     
                    19  0.594987641790706     
                    20  0.671392924388621     
                    21  0.751831058955156     
                    22  0.836296310187674     
                    23  0.924783755233024     
                    24   1.01728912541746     
                    25   1.11380868551860     
                    26   1.21433913982377     
                    27   1.31887755651915     
                    28   1.42742130488624     
                    29   1.53996800231456     
                    30   1.65651546984777     
                    31   1.77706169559861     
                    32   1.90160480549598     
                    33   2.03014304056443     
                    34   2.16267473977396     
                    35   2.29919832740522     
                    36   2.43971230394178     
                    37   2.58421523961854     
                    38   2.73270576992681     
                    39   2.88518259248244     
                    40   3.04164446482534     
                    41   3.20209020276481     
                    42   3.36651867899662     
                    43   3.53492882177466     
                    44   3.70731961348765     
                    45   3.88369008903426     
                    46   4.06403933394950     
                    47   4.24836648225451     
                    48   4.43667071404437     
                    49   4.62895125283127     
                    50   4.82520736268892     
                    51   5.02543834525009     
                    52   5.22964353658797     
                    53   5.43782230406965     
                    54   5.64997404320111     
                    55   5.86609817453612     
                    56   6.08619414068496     
                    57   6.31026140346333     
                    58   6.53829944122113     
                    59   6.77030774636840     
                    60   7.00628582313245     
                    61   7.24623318554660     
                    62   7.49014935568243     
                    63   7.73803386214269     
                    64   7.98988623878302     
                    65   8.24570602368275     
                    66   8.50549275833374     
                    67   8.76924598704339     
                    68   9.03696525653610     
                    69   9.30865011571494     
                    70   9.58430011559673     
                    71   9.86391480936007     
                    72   10.1474937525250     
                    73   10.4350365032015     
                    74   10.7265426224279     
                    75   11.0220116745447     
                    76   11.3214432276076     
                    77   11.6248368538183     
                    78   11.9321921299481     
                    79   12.2435086377535     
                    80   12.5587859643660     
                    81   12.8780237026491     
                    82   13.2012214515113     
                    83   13.5283788161720     
                    84   13.8594954083726     
                    85   14.1945708465333     
                    86   14.5336047558566     
                    87   14.8765967683671     
                    88   15.2235465228992     
                    89   15.5744536650289     
                    90   15.9293178469598     
                    91   16.2881387273527     
                    92   16.6509159711228     
                    93   17.0176492491890     
                    94   17.3883382381987     
                    95   17.7629826202192     
                    96   18.1415820824065     
                    97   18.5241363166616     
                    98   18.9106450192673     
                    99   19.3011078905235     
                   100   19.6955246343768     
