 0.228271E-01  0.30779E-005  0.21754E-005  0.34954E-005 
 0.229492E-01  0.31274E-005  0.22011E-005  0.35550E-005 
 0.230713E-01  0.31775E-005  0.22269E-005  0.36152E-005 
 0.231934E-01  0.32280E-005  0.22528E-005  0.36762E-005 
 0.233154E-01  0.32792E-005  0.22787E-005  0.37379E-005 
 0.234375E-01  0.33308E-005  0.23046E-005  0.38004E-005 
 0.235596E-01  0.33830E-005  0.23305E-005  0.38636E-005 
 0.236816E-01  0.34357E-005  0.23564E-005  0.39275E-005 
 0.238037E-01  0.34890E-005  0.23823E-005  0.39921E-005 
 0.239258E-01  0.35428E-005  0.24083E-005  0.40575E-005 
 0.240479E-01  0.35971E-005  0.24342E-005  0.41236E-005 
 0.241699E-01  0.36521E-005  0.24602E-005  0.41905E-005 
 0.242920E-01  0.37075E-005  0.24861E-005  0.42582E-005 
 0.244141E-01  0.37635E-005  0.25120E-005  0.43266E-005 
 0.245361E-01  0.38201E-005  0.25379E-005  0.43958E-005 
 0.246582E-01  0.38773E-005  0.25638E-005  0.44657E-005 
 0.247803E-01  0.39350E-005  0.25896E-005  0.45365E-005 
 0.249023E-01  0.39932E-005  0.26154E-005  0.46080E-005 
 0.250244E-01  0.40521E-005  0.26412E-005  0.46803E-005 
 0.251465E-01  0.41115E-005  0.26669E-005  0.47534E-005 
 0.252686E-01  0.41715E-005  0.26926E-005  0.48273E-005 
 0.253906E-01  0.42321E-005  0.27182E-005  0.49021E-005 
 0.255127E-01  0.42932E-005  0.27437E-005  0.49776E-005 
 0.256348E-01  0.43550E-005  0.27692E-005  0.50539E-005 
 0.257568E-01  0.44173E-005  0.27946E-005  0.51311E-005 
 0.258789E-01  0.44802E-005  0.28199E-005  0.52091E-005 
 0.260010E-01  0.45437E-005  0.28451E-005  0.52879E-005 
 0.261230E-01  0.46078E-005  0.28702E-005  0.53676E-005 
 0.262451E-01  0.46725E-005  0.28953E-005  0.54481E-005 
 0.263672E-01  0.47378E-005  0.29202E-005  0.55294E-005 
 0.264893E-01  0.48037E-005  0.29450E-005  0.56117E-005 
 0.266113E-01  0.48702E-005  0.29697E-005  0.56947E-005 
 0.267334E-01  0.49373E-005  0.29943E-005  0.57787E-005 
 0.268555E-01  0.50050E-005  0.30187E-005  0.58635E-005 
 0.269775E-01  0.50733E-005  0.30430E-005  0.59491E-005 
 0.270996E-01  0.51423E-005  0.30672E-005  0.60357E-005 
 0.272217E-01  0.52119E-005  0.30912E-005  0.61231E-005 
 0.273437E-01  0.52821E-005  0.31151E-005  0.62114E-005 
 0.274658E-01  0.53529E-005  0.31388E-005  0.63007E-005 
 0.275879E-01  0.54243E-005  0.31623E-005  0.63908E-005 
 0.277100E-01  0.54964E-005  0.31856E-005  0.64818E-005 
